orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10766,OTTIK,4,1997-12-05,1998-01-02,1997-12-09,1,157.550000000000000000,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10767,SUPRD,4,1997-12-05,1998-01-02,1997-12-15,3,1.590000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.320000000000000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10769,VAFFE,3,1997-12-08,1998-01-05,1997-12-12,1,65.060000000000000000,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10770,HANAR,8,1997-12-09,1998-01-06,1997-12-17,3,5.320000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10771,ERNSH,9,1997-12-10,1998-01-07,1998-01-02,2,11.190000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10772,LEHMS,3,1997-12-10,1998-01-07,1997-12-19,2,91.280000000000000000,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10773,ERNSH,1,1997-12-11,1998-01-08,1997-12-16,3,96.430000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10774,FOLKO,4,1997-12-11,1997-12-25,1997-12-12,1,48.200000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10775,THECR,7,1997-12-12,1998-01-09,1997-12-26,1,20.250000000000000000,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10776,ERNSH,1,1997-12-15,1998-01-12,1997-12-18,3,351.530000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10777,GOURL,7,1997-12-15,1997-12-29,1998-01-21,2,3.010000000000000000,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10778,BERGS,3,1997-12-16,1998-01-13,1997-12-24,1,6.790000000000000000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10779,MORGK,3,1997-12-16,1998-01-13,1998-01-14,2,58.130000000000000000,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10780,LILAS,2,1997-12-16,1997-12-30,1997-12-25,1,42.130000000000000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10781,WARTH,2,1997-12-17,1998-01-14,1997-12-19,3,73.160000000000000000,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10782,CACTU,9,1997-12-17,1998-01-14,1997-12-22,3,1.100000000000000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10783,HANAR,4,1997-12-18,1998-01-15,1997-12-19,2,124.980000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10784,MAGAA,4,1997-12-18,1998-01-15,1997-12-22,3,70.090000000000000000,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10785,GROSR,1,1997-12-18,1998-01-15,1997-12-24,3,1.510000000000000000,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10786,QUEEN,8,1997-12-19,1998-01-16,1997-12-23,1,110.870000000000000000,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10787,LAMAI,2,1997-12-19,1998-01-02,1997-12-26,1,249.930000000000000000,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10788,QUICK,1,1997-12-22,1998-01-19,1998-01-19,2,42.700000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10789,FOLIG,1,1997-12-22,1998-01-19,1997-12-31,2,100.600000000000000000,Folies gourmandes,184 chaussée de Tournai,Lille,,59000,France
10790,GOURL,6,1997-12-22,1998-01-19,1997-12-26,1,28.230000000000000000,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10791,FRANK,6,1997-12-23,1998-01-20,1998-01-01,2,16.850000000000000000,Frankenversand,Berliner Platz 43,München,,80805,Germany
10792,WOLZA,1,1997-12-23,1998-01-20,1997-12-31,3,23.790000000000000000,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10793,AROUT,3,1997-12-24,1998-01-21,1998-01-08,3,4.520000000000000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10794,QUEDE,6,1997-12-24,1998-01-21,1998-01-02,1,21.490000000000000000,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
10795,ERNSH,8,1997-12-24,1998-01-21,1998-01-20,2,126.660000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10796,HILAA,3,1997-12-25,1998-01-22,1998-01-14,1,26.520000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10797,DRACD,7,1997-12-25,1998-01-22,1998-01-05,2,33.350000000000000000,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10798,ISLAT,2,1997-12-26,1998-01-23,1998-01-05,1,2.330000000000000000,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10799,KOENE,9,1997-12-26,1998-02-06,1998-01-05,3,30.760000000000000000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10800,SEVES,1,1997-12-26,1998-01-23,1998-01-05,3,137.440000000000000000,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10801,BOLID,4,1997-12-29,1998-01-26,1997-12-31,2,97.090000000000000000,Bólido Comidas preparadas,C/ Araquil 67,Madrid,,28023,Spain
10802,SIMOB,4,1997-12-29,1998-01-26,1998-01-02,2,257.260000000000000000,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10803,WELLI,4,1997-12-30,1998-01-27,1998-01-06,1,55.230000000000000000,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10804,SEVES,6,1997-12-30,1998-01-27,1998-01-07,2,27.330000000000000000,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10805,THEBI,2,1997-12-30,1998-01-27,1998-01-09,3,237.340000000000000000,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10806,VICTE,3,1997-12-31,1998-01-28,1998-01-05,2,22.110000000000000000,Victuailles en stock,2 rue du Commerce,Lyon,,69004,France
10807,FRANS,4,1997-12-31,1998-01-28,1998-01-30,1,1.360000000000000000,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10808,OLDWO,2,1998-01-01,1998-01-29,1998-01-09,3,45.530000000000000000,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,WELLI,7,1998-01-01,1998-01-29,1998-01-07,1,4.870000000000000000,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10810,LAUGB,2,1998-01-01,1998-01-29,1998-01-07,3,4.330000000000000000,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10811,LINOD,8,1998-01-02,1998-01-30,1998-01-08,1,31.220000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,5,1998-01-02,1998-01-30,1998-01-12,1,59.780000000000000000,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10813,RICAR,1,1998-01-05,1998-02-02,1998-01-09,1,47.380000000000000000,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10814,VICTE,3,1998-01-05,1998-02-02,1998-01-14,3,130.940000000000000000,Victuailles en stock,2 rue du Commerce,Lyon,,69004,France
10815,SAVEA,2,1998-01-05,1998-02-02,1998-01-14,3,14.620000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10816,GREAL,4,1998-01-06,1998-02-03,1998-02-04,2,719.780000000000000000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10817,KOENE,3,1998-01-06,1998-01-20,1998-01-13,2,306.070000000000000000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10818,MAGAA,7,1998-01-07,1998-02-04,1998-01-12,3,65.480000000000000000,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10819,CACTU,2,1998-01-07,1998-02-04,1998-01-16,3,19.760000000000000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10820,RATTC,3,1998-01-07,1998-02-04,1998-01-13,2,37.520000000000000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10821,SPLIR,1,1998-01-08,1998-02-05,1998-01-15,1,36.680000000000000000,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10822,TRAIH,6,1998-01-08,1998-02-05,1998-01-16,3,7.000000000000000000,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10823,LILAS,5,1998-01-09,1998-02-06,1998-01-13,2,163.970000000000000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10824,FOLKO,8,1998-01-09,1998-02-06,1998-01-30,1,1.230000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10825,DRACD,1,1998-01-09,1998-02-06,1998-01-14,1,79.250000000000000000,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10826,BLONP,6,1998-01-12,1998-02-09,1998-02-06,1,7.090000000000000000,Blondel père et fils,24 place Kléber,Strasbourg,,67000,France
10827,BONAP,1,1998-01-12,1998-01-26,1998-02-06,2,63.540000000000000000,Bon app',12 rue des Bouchers,Marseille,,13008,France
10828,RANCH,9,1998-01-13,1998-01-27,1998-02-04,1,90.850000000000000000,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10829,ISLAT,9,1998-01-13,1998-02-10,1998-01-23,1,154.720000000000000000,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10830,TRADH,4,1998-01-13,1998-02-24,1998-01-21,2,81.830000000000000000,Tradiçao Hipermercados,Av. Inês de Castro 414,Sao Paulo,SP,05634-030,Brazil
10831,SANTG,3,1998-01-14,1998-02-11,1998-01-23,2,72.190000000000000000,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10832,LAMAI,2,1998-01-14,1998-02-11,1998-01-19,2,43.260000000000000000,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10833,OTTIK,6,1998-01-15,1998-02-12,1998-01-23,2,71.490000000000000000,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10834,TRADH,1,1998-01-15,1998-02-12,1998-01-19,3,29.780000000000000000,Tradiçao Hipermercados,Av. Inês de Castro 414,Sao Paulo,SP,05634-030,Brazil
10835,ALFKI,1,1998-01-15,1998-02-12,1998-01-21,3,69.530000000000000000,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10836,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.880000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10837,BERGS,9,1998-01-16,1998-02-13,1998-01-23,3,13.320000000000000000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10838,LINOD,3,1998-01-19,1998-02-16,1998-01-23,3,59.280000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,TRADH,3,1998-01-19,1998-02-16,1998-01-22,3,35.430000000000000000,Tradiçao Hipermercados,Av. Inês de Castro 414,Sao Paulo,SP,05634-030,Brazil
10840,LINOD,4,1998-01-19,1998-03-02,1998-02-16,2,2.710000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,1998-01-20,1998-02-17,1998-01-29,2,424.300000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
10842,TORTU,1,1998-01-20,1998-02-17,1998-01-29,3,54.420000000000000000,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10843,VICTE,4,1998-01-21,1998-02-18,1998-01-26,2,9.260000000000000000,Victuailles en stock,2 rue du Commerce,Lyon,,69004,France
10844,PICCO,8,1998-01-21,1998-02-18,1998-01-26,2,25.220000000000000000,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10845,QUICK,8,1998-01-21,1998-02-04,1998-01-30,1,212.980000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10846,SUPRD,2,1998-01-22,1998-03-05,1998-01-23,3,56.460000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
10847,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.570000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10848,CONSH,7,1998-01-23,1998-02-20,1998-01-29,2,38.240000000000000000,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
10849,KOENE,9,1998-01-23,1998-02-20,1998-01-30,2,0.560000000000000000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10850,VICTE,1,1998-01-23,1998-03-06,1998-01-30,1,49.190000000000000000,Victuailles en stock,2 rue du Commerce,Lyon,,69004,France
10851,RICAR,5,1998-01-26,1998-02-23,1998-02-02,1,160.550000000000000000,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10852,RATTC,8,1998-01-26,1998-02-09,1998-01-30,1,174.050000000000000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10853,BLAUS,9,1998-01-27,1998-02-24,1998-02-03,2,53.830000000000000000,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10854,ERNSH,3,1998-01-27,1998-02-24,1998-02-05,2,100.220000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10855,OLDWO,3,1998-01-27,1998-02-24,1998-02-04,1,170.970000000000000000,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10856,ANTON,3,1998-01-28,1998-02-25,1998-02-10,2,58.430000000000000000,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10857,BERGS,8,1998-01-28,1998-02-25,1998-02-06,2,188.850000000000000000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10858,LACOR,2,1998-01-29,1998-02-26,1998-02-03,1,52.510000000000000000,La corne d'abondance,67 avenue de l'Europe,Versailles,,78000,France
10859,FRANK,1,1998-01-29,1998-02-26,1998-02-02,2,76.100000000000000000,Frankenversand,Berliner Platz 43,München,,80805,Germany
10860,FRANR,3,1998-01-29,1998-02-26,1998-02-04,3,19.260000000000000000,France restauration,54 rue Royale,Nantes,,44000,France
10861,WHITC,4,1998-01-30,1998-02-27,1998-02-17,2,14.930000000000000000,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10862,LEHMS,8,1998-01-30,1998-03-13,1998-02-02,2,53.230000000000000000,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10863,HILAA,4,1998-02-02,1998-03-02,1998-02-17,2,30.260000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10864,AROUT,4,1998-02-02,1998-03-02,1998-02-09,2,3.040000000000000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10865,QUICK,2,1998-02-02,1998-02-16,1998-02-12,1,348.140000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10866,BERGS,5,1998-02-03,1998-03-03,1998-02-12,1,109.110000000000000000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10867,LONEP,6,1998-02-03,1998-03-17,1998-02-11,1,1.930000000000000000,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,QUEEN,7,1998-02-04,1998-03-04,1998-02-23,2,191.270000000000000000,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10869,SEVES,5,1998-02-04,1998-03-04,1998-02-09,1,143.280000000000000000,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10870,WOLZA,5,1998-02-04,1998-03-04,1998-02-13,3,12.040000000000000000,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10871,BONAP,9,1998-02-05,1998-03-05,1998-02-10,2,112.270000000000000000,Bon app',12 rue des Bouchers,Marseille,,13008,France
10872,GODOS,5,1998-02-05,1998-03-05,1998-02-09,2,175.320000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
10873,WILMK,4,1998-02-06,1998-03-06,1998-02-09,1,0.820000000000000000,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10874,GODOS,5,1998-02-06,1998-03-06,1998-02-11,2,19.580000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
10875,BERGS,4,1998-02-06,1998-03-06,1998-03-03,2,32.370000000000000000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10876,BONAP,7,1998-02-09,1998-03-09,1998-02-12,3,60.420000000000000000,Bon app',12 rue des Bouchers,Marseille,,13008,France
10877,RICAR,1,1998-02-09,1998-03-09,1998-02-19,1,38.060000000000000000,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10878,QUICK,4,1998-02-10,1998-03-10,1998-02-12,1,46.690000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10879,WILMK,3,1998-02-10,1998-03-10,1998-02-12,3,8.500000000000000000,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10880,FOLKO,7,1998-02-10,1998-03-24,1998-02-18,1,88.010000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10881,CACTU,4,1998-02-11,1998-03-11,1998-02-18,1,2.840000000000000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10882,SAVEA,4,1998-02-11,1998-03-11,1998-02-20,3,23.100000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10883,LONEP,8,1998-02-12,1998-03-12,1998-02-20,3,0.530000000000000000,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10884,LETSS,4,1998-02-12,1998-03-12,1998-02-13,2,90.970000000000000000,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10885,SUPRD,6,1998-02-12,1998-03-12,1998-02-18,3,5.640000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
10886,HANAR,1,1998-02-13,1998-03-13,1998-03-02,1,4.990000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10887,GALED,8,1998-02-13,1998-03-13,1998-02-16,3,1.250000000000000000,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,,8022,Spain
10888,GODOS,1,1998-02-16,1998-03-16,1998-02-23,2,51.870000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
10889,RATTC,9,1998-02-16,1998-03-16,1998-02-23,3,280.610000000000000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10890,DUMON,7,1998-02-16,1998-03-16,1998-02-18,1,32.760000000000000000,Du monde entier,67 rue des Cinquante Otages,Nantes,,44000,France
10891,LEHMS,7,1998-02-17,1998-03-17,1998-02-19,2,20.370000000000000000,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10892,MAISD,4,1998-02-17,1998-03-17,1998-02-19,2,120.270000000000000000,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10893,KOENE,9,1998-02-18,1998-03-18,1998-02-20,2,77.780000000000000000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10894,SAVEA,1,1998-02-18,1998-03-18,1998-02-20,1,116.130000000000000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10895,ERNSH,3,1998-02-18,1998-03-18,1998-02-23,1,162.750000000000000000,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10896,MAISD,7,1998-02-19,1998-03-19,1998-02-27,3,32.450000000000000000,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10897,HUNGO,3,1998-02-19,1998-03-19,1998-02-25,2,603.540000000000000000,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10898,OCEAN,4,1998-02-20,1998-03-20,1998-03-06,2,1.270000000000000000,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10899,LILAS,5,1998-02-20,1998-03-20,1998-02-26,3,1.210000000000000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,WELLI,1,1998-02-20,1998-03-20,1998-03-04,2,1.660000000000000000,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10901,HILAA,4,1998-02-23,1998-03-23,1998-02-26,1,62.090000000000000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10902,FOLKO,1,1998-02-23,1998-03-23,1998-03-03,1,44.150000000000000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10903,HANAR,3,1998-02-24,1998-03-24,1998-03-04,3,36.710000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10904,WHITC,3,1998-02-24,1998-03-24,1998-02-27,3,162.950000000000000000,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10905,WELLI,9,1998-02-24,1998-03-24,1998-03-06,2,13.720000000000000000,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10906,WOLZA,4,1998-02-25,1998-03-11,1998-03-03,3,26.290000000000000000,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10907,SPECD,6,1998-02-25,1998-03-25,1998-02-27,3,9.190000000000000000,Spécialités du monde,25 rue Lauriston,Paris,,75016,France
10908,REGGC,4,1998-02-26,1998-03-26,1998-03-06,2,32.960000000000000000,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10909,SANTG,1,1998-02-26,1998-03-26,1998-03-10,2,53.050000000000000000,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10910,WILMK,1,1998-02-26,1998-03-26,1998-03-04,3,38.110000000000000000,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10911,GODOS,3,1998-02-26,1998-03-26,1998-03-05,1,38.190000000000000000,Godos Cocina Típica,C/ Romero 33,Sevilla,,41101,Spain
10912,HUNGO,2,1998-02-26,1998-03-26,1998-03-18,2,580.910000000000000000,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10913,QUEEN,4,1998-02-26,1998-03-26,1998-03-04,1,33.050000000000000000,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10914,QUEEN,6,1998-02-27,1998-03-27,1998-03-02,1,21.190000000000000000,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10915,TORTU,2,1998-02-27,1998-03-27,1998-03-02,2,3.510000000000000000,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10916,RANCH,1,1998-02-27,1998-03-27,1998-03-09,2,63.770000000000000000,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10917,ROMEY,4,1998-03-02,1998-03-30,1998-03-11,2,8.290000000000000000,Romero y tomillo,Gran Vía 1,Madrid,,28001,Spain
10918,BOTTM,3,1998-03-02,1998-03-30,1998-03-11,3,48.830000000000000000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,2,1998-03-02,1998-03-30,1998-03-04,2,19.800000000000000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,4,1998-03-03,1998-03-31,1998-03-09,2,29.610000000000000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.480000000000000000,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10922,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,62.740000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10923,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.260000000000000000,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10924,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.520000000000000000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10925,HANAR,3,1998-03-04,1998-04-01,1998-03-13,1,2.270000000000000000,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10926,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.920000000000000000,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10927,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.790000000000000000,La corne d'abondance,67 avenue de l'Europe,Versailles,,78000,France
10928,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.360000000000000000,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,,8022,Spain
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.930000000000000000,Frankenversand,Berliner Platz 43,München,,80805,Germany
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.550000000000000000,Suprêmes délices,Boulevard Tirou 255,Charleroi,,B-6000,Belgium
10931,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.600000000000000000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.640000000000000000,Bon app',12 rue des Bouchers,Marseille,,13008,France
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.150000000000000000,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.010000000000000000,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.590000000000000000,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.680000000000000000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.510000000000000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.890000000000000000,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
